% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
8372	1	1	6	0	28	1479	0	1
8373	1	1	6	0	28	1479	0	1
8374	2	17	21	0	28	2292	0	1
8375	1	5	49	0	6	325	0	1
8378	2	17	21	0	28	2292	0	1
8380	2	17	21	0	28	2292	0	1
8383	1	5	49	0	28	2292	0	1
8383	3	25	123	0	28	1479	0	1
8391	2	19	62	0	28	2292	0	1
8401	2	19	62	0	28	4587	0	1
8414	1	5	49	0	2	137	0	1
8419	2	17	21	0	28	2292	0	1
8446	1	5	49	0	28	2292	0	1
8450	1	1	6	0	28	1095	0	1
8451	1	1	6	0	28	1095	0	1
8460	2	17	21	0	28	2292	0	1
8476	2	17	21	0	28	2292	0	1
8476	3	25	123	0	28	1479	0	1
8477	3	25	123	0	28	1479	0	1
8483	2	17	21	0	28	2292	0	0
8490	3	25	123	0	28	1479	0	1
8514	3	25	123	0	28	1479	0	1
8521	3	25	123	0	28	1479	0	1
8535	3	25	123	0	28	1479	0	1
8537	3	25	123	0	28	1479	0	1
8543	2	17	21	0	28	2292	0	1
8544	1	1	6	0	2	65	0	1
8545	1	1	6	0	2	65	0	1
8546	1	1	6	0	2	65	0	1
8546	1	5	49	0	6	153	0	1
8547	1	1	6	0	2	65	0	1
8548	1	1	6	0	2	65	0	1
8549	1	1	6	0	2	65	0	1
8549	1	3	58	0	6	153	0	1
8549	2	17	21	0	28	2292	0	1
8550	1	1	6	0	2	65	0	1
8551	1	1	6	0	28	1095	0	1
8554	1	1	6	0	28	1095	0	1
8555	1	1	6	0	28	1095	0	1
8556	1	1	6	0	2	65	0	0
8556	3	25	123	0	28	1479	0	1
8557	3	25	123	0	28	1479	0	1
8558	1	1	6	0	28	1095	0	1
8558	2	17	21	0	28	2292	0	1
8567	3	25	123	0	28	1479	0	1
8589	3	25	123	0	28	1479	0	1
8590	2	17	21	0	28	2292	0	1
8591	3	25	123	0	28	1479	0	1
8596	2	17	21	0	28	2292	0	1
8601	3	25	123	0	28	1479	0	1
8606	2	17	21	0	28	2292	0	1
8607	3	25	123	0	28	1479	0	1
8611	3	25	123	0	28	1479	0	1
8631	2	17	21	0	28	2292	0	1
8638	1	1	6	0	28	1095	0	1
8639	1	1	6	0	28	1095	0	1
8640	2	17	21	0	28	2292	0	1
8641	2	17	21	0	28	2292	0	1
8643	2	17	21	0	28	2292	0	1
8654	2	17	21	0	28	2292	0	1
8656	2	17	21	0	28	2292	0	1
8678	3	25	123	0	28	1479	0	1
8691	3	25	123	0	28	1479	0	1
8698	2	17	21	0	28	2292	0	1
8704	3	25	123	0	28	1479	0	1
8706	1	5	49	0	6	209	0	1
8709	2	17	21	0	28	2292	0	1
8711	2	17	21	0	28	2292	0	1
8713	2	19	62	0	28	2292	0	1
8713	3	25	123	0	28	1479	0	1
8723	3	25	123	0	0	53	0	1
8726	2	19	62	0	28	2292	0	1
8735	1	1	6	0	2	65	0	1
8736	1	1	6	0	2	65	0	1
8737	1	1	6	0	2	87	0	1
8738	1	1	6	0	2	87	0	1
8738	2	19	62	0	28	2292	0	1
8739	1	1	6	0	2	87	0	1
8740	1	1	6	0	2	87	0	1
8741	1	1	6	0	2	87	0	1
8742	1	1	6	0	2	87	0	1
8743	1	1	6	0	2	87	0	1
8746	1	1	6	0	28	1479	0	1
8746	3	25	123	0	28	1479	0	1
8748	1	1	6	0	28	1479	0	1
8749	1	1	6	0	28	1479	0	1
8750	1	1	6	0	28	1479	0	1
8751	1	1	6	0	28	1479	0	1
8751	3	25	123	0	28	1479	0	1
8752	1	1	6	0	28	1479	0	1
8753	1	1	6	0	28	1479	0	0
8797	3	25	123	0	28	1479	0	1
8803	3	25	123	0	28	1479	0	1
8825	3	25	123	0	28	1479	0	1
8828	1	1	6	0	2	65	0	1
8829	1	1	6	0	2	65	0	1
8831	1	1	6	0	2	65	0	1
8832	1	1	6	0	2	65	0	1
8833	1	1	6	0	2	65	0	1
8834	1	1	6	0	2	65	0	1
8834	2	17	21	0	28	2292	0	1
8835	1	1	6	0	28	1095	0	1
8836	2	17	21	0	28	2292	0	1
8837	1	1	6	0	28	1095	0	1
8838	1	1	6	0	28	1095	0	1
8838	2	17	21	0	28	2292	0	1
8839	1	1	6	0	28	1095	0	1
8840	1	1	6	0	28	1095	0	1
8841	1	1	6	0	2	65	0	0
8842	1	1	6	0	28	1095	0	1
8847	2	17	21	0	28	2292	0	1
8849	3	25	123	0	28	1479	0	1
8855	3	25	123	0	28	1479	0	1
8856	1	5	49	0	6	209	0	1
8860	3	25	123	0	28	1479	0	1
8869	1	3	58	0	6	209	0	1
8872	1	3	58	0	6	209	0	1
8872	3	25	123	0	28	1479	0	1
8876	1	3	58	0	28	1479	0	1
8881	3	25	123	0	28	1479	0	1
8893	1	3	58	0	28	1479	0	1
8903	2	17	21	0	28	2292	0	1
8907	1	3	58	0	28	1479	0	1
8915	2	17	21	0	28	2292	0	1
8921	1	1	6	0	28	1095	0	1
8922	1	1	6	0	28	1095	0	1
8930	2	17	21	0	28	2292	0	1
8933	3	25	123	0	28	1479	0	1
8951	2	17	21	0	28	2292	0	1
8957	3	25	123	0	28	1479	0	1
8964	2	17	21	0	28	2292	0	1
8965	2	17	21	0	28	2292	0	1
8998	2	17	21	0	28	2292	0	1
8998	3	25	123	0	28	1479	0	1
9005	3	25	123	0	28	1479	0	0
9006	3	25	123	0	0	53	0	1
9015	1	1	6	0	2	65	0	1
9016	1	1	6	0	2	65	0	1
9017	1	1	6	0	2	65	0	1
9018	1	1	6	0	2	65	0	1
9019	1	1	6	0	2	65	0	1
9020	1	1	6	0	2	65	0	1
9020	1	5	49	0	6	153	0	1
9021	1	1	6	0	2	65	0	1
9022	1	1	6	0	28	1095	0	1
9024	1	1	6	0	28	1095	0	1
9024	1	3	58	0	6	153	0	1
9025	1	1	6	0	28	1095	0	1
9026	1	1	6	0	28	1095	0	1
9027	1	1	6	0	28	1095	0	1
9029	1	1	6	0	28	1095	0	1
9032	2	19	62	0	28	2292	0	1
9034	3	25	123	0	28	1479	0	1
9038	1	3	58	0	6	209	0	1
9045	3	25	123	0	28	1479	0	1
9051	1	3	58	0	28	1479	0	1
9058	3	25	123	0	28	1479	0	1
9059	1	3	58	0	28	1479	0	1
9069	1	3	58	0	28	1479	0	1
9070	3	25	123	0	28	1479	0	1
9073	2	19	62	0	28	2292	0	1
9074	3	25	123	0	28	1479	0	1
9084	3	25	123	0	28	1479	0	1
9093	3	25	123	0	28	1479	0	1
9100	3	25	123	0	28	1479	0	1
9104	2	19	62	0	28	2292	0	1
9125	2	19	62	0	28	2292	0	1
9125	3	25	123	0	28	1479	0	1
9127	3	25	123	0	28	1479	0	1
9129	3	25	123	0	28	1479	0	1
9132	1	1	6	0	2	87	0	1
9134	1	1	6	0	2	87	0	1
9136	1	1	6	0	2	87	0	1
9137	1	1	6	0	2	87	0	1
9138	1	1	6	0	2	87	0	1
9139	1	1	6	0	28	1479	0	1
9141	1	1	6	0	28	1479	0	1
9142	1	1	6	0	28	1479	0	1
9143	1	1	6	0	28	1479	0	1
9144	1	1	6	0	28	1479	0	1
9145	1	1	6	0	28	1479	0	1
9148	3	25	123	0	28	1479	0	1
9150	2	17	21	0	28	2292	0	1
9178	1	5	49	0	6	325	0	1
9187	3	25	123	0	28	1479	0	1
9193	1	5	49	0	28	2292	0	1
9193	2	19	62	0	28	2292	0	1
9201	3	25	123	0	28	1479	0	1
9203	1	1	6	0	2	65	0	1
9204	1	1	6	0	2	65	0	1
9205	1	1	6	0	2	65	0	1
9206	1	1	6	0	2	65	0	1
9207	3	25	123	0	28	1479	0	1
9208	1	1	6	0	2	65	0	1
9209	1	1	6	0	2	65	0	1
9209	3	25	123	0	28	1479	0	1
9210	1	1	6	0	28	1095	0	1
9212	1	1	6	0	28	1095	0	1
9213	1	1	6	0	28	1095	0	1
9214	1	1	6	0	28	1095	0	1
9215	1	1	6	0	28	1095	0	1
9216	1	1	6	0	4	105	0	1
9258	3	25	123	0	28	1479	0	1
9273	3	25	123	0	28	1479	0	1
9278	3	25	123	0	28	1479	0	1
9283	3	25	123	0	28	1479	0	1
9286	3	25	123	0	28	1479	0	1
9292	3	25	123	0	28	1479	0	1
9296	3	25	123	0	28	1479	0	1
9298	1	1	6	0	2	65	0	1
9300	1	1	6	0	2	65	0	1
9301	1	1	6	0	2	65	0	1
9302	1	1	6	0	2	65	0	1
9303	1	1	6	0	2	65	0	1
9304	1	1	6	0	2	65	0	1
9305	1	1	6	0	28	1095	0	1
9305	3	25	123	0	28	1479	0	1
9307	1	1	6	0	28	1095	0	1
9308	1	1	6	0	28	1095	0	1
9309	1	1	6	0	28	1095	0	1
9310	1	1	6	0	28	1095	0	1
9311	1	1	6	0	28	1095	0	1
9312	1	1	6	0	28	1095	0	0
9334	2	17	21	0	28	2292	0	1
9348	2	19	62	0	28	2292	0	1
9350	2	19	62	0	28	4587	0	1
9354	1	3	58	0	6	209	0	1
9357	1	3	58	0	6	209	0	1
9360	1	5	49	0	6	209	0	1
9366	1	3	58	0	28	1479	0	1
9383	1	5	49	0	28	1479	0	1
9385	1	3	58	0	28	1479	0	1
9385	1	5	49	0	28	1479	0	1
9387	2	19	62	0	28	2292	0	1
9388	1	3	58	0	28	1479	0	1
9392	1	1	6	0	4	105	0	1
9392	1	5	49	0	28	1095	0	1
9393	1	1	6	0	4	105	0	1
9393	1	5	49	0	28	1095	0	1
9394	1	1	6	0	4	105	0	1
9394	1	5	49	0	28	1095	0	1
9395	1	1	6	0	4	105	0	1
9396	1	1	6	0	2	87	0	1
9397	1	1	6	0	2	87	0	1
9398	1	1	6	0	2	87	0	1
9399	1	1	6	0	2	87	0	1
9400	1	1	6	0	2	87	0	1
9402	1	1	6	0	2	87	0	1
9404	1	1	6	0	28	1479	0	1
9405	1	1	6	0	28	1479	0	1
9406	1	1	6	0	28	1479	0	1
9407	1	1	6	0	28	1479	0	1
9408	1	1	6	0	28	1479	0	1
9409	1	1	6	0	28	1479	0	1
9409	2	19	62	0	28	2292	0	1
9411	1	1	6	0	28	1479	0	1
9416	2	19	62	0	28	2292	0	1
9418	3	25	123	0	28	1479	0	1
9422	2	19	62	0	28	2292	0	1
9428	2	19	62	0	28	2292	0	1
9431	3	25	123	0	28	1479	0	1
9435	3	25	123	0	28	1479	0	1
9438	2	19	62	0	28	2292	0	1
9453	3	25	123	0	28	1479	0	1
9456	2	19	62	0	28	2292	0	1
9462	2	19	62	0	28	2292	0	1
9465	3	25	123	0	28	1479	0	1
9470	2	19	62	0	28	2292	0	1
9470	3	25	123	0	28	1479	0	1
9472	3	25	123	0	28	1479	0	1
9474	3	25	123	0	28	1479	0	1
9477	2	19	62	0	28	2292	0	0
9487	1	1	6	0	2	65	0	1
9488	1	1	6	0	2	65	0	1
9490	1	1	6	0	2	87	0	1
9492	1	1	6	0	2	87	0	1
9493	1	1	6	0	2	87	0	1
9494	3	25	123	0	28	1479	0	1
9496	1	1	6	0	2	87	0	1
9497	1	1	6	0	28	1479	0	1
9498	1	1	6	0	28	1479	0	1
9499	1	1	6	0	28	1479	0	1
9500	1	1	6	0	28	1479	0	1
9501	1	1	6	0	28	1479	0	1
9502	1	1	6	0	28	1479	0	1
9503	1	1	6	0	28	1479	0	1
9504	1	1	6	0	28	1479	0	1
9511	2	19	62	0	28	2292	0	1
9512	3	25	123	0	28	1479	0	1
9513	2	19	62	0	28	2292	0	1
9521	3	25	123	0	28	1479	0	1
9522	2	19	62	0	28	2292	0	1
9524	2	19	62	0	28	2292	0	1
9531	2	19	62	0	28	2292	0	1
9541	3	25	123	0	28	1479	0	1
9545	3	25	123	0	28	1479	0	1
9551	3	25	123	0	28	1479	0	1
9560	3	25	123	0	28	1479	0	1
9568	3	25	123	0	28	1479	0	1
9578	3	25	123	0	28	1479	0	1
9580	1	1	6	0	28	1095	0	1
9592	3	25	123	0	28	1479	0	1
9614	2	19	62	0	28	2292	0	1
9616	3	25	123	0	28	1479	0	1
9619	2	19	62	0	28	2292	0	1
9640	3	25	123	0	28	1479	0	1
9644	2	17	21	0	28	4587	0	1
9656	1	5	49	0	6	209	0	1
9669	1	5	49	0	6	325	0	1
9674	1	1	6	0	2	65	0	1
9675	1	1	6	0	2	65	0	1
9677	1	1	6	0	2	65	0	1
9677	1	5	49	0	28	1095	0	1
9678	1	1	6	0	2	65	0	1
9678	1	3	58	0	6	153	0	1
9679	1	1	6	0	2	65	0	1
9679	3	25	123	0	28	1479	0	1
9680	1	1	6	0	2	65	0	1
9681	2	17	21	0	28	2292	0	1
9683	1	1	6	0	28	1095	0	1
9684	1	1	6	0	28	1095	0	1
9686	1	1	6	0	4	105	0	1
9688	1	1	6	0	28	1095	0	1
9735	3	25	123	0	28	1479	0	1
9739	2	17	21	0	28	2292	0	1
9748	3	25	123	0	28	1479	0	1
9759	2	17	21	0	28	2292	0	1
9761	3	25	123	0	28	1479	0	1
9768	1	1	6	0	28	1095	0	1
9769	1	1	6	0	28	1095	0	1
9777	2	17	21	0	28	2292	0	1
9789	2	17	21	0	28	2292	0	1
9790	2	17	21	0	28	2292	0	1
9808	3	25	123	0	28	1479	0	1
9815	1	5	49	0	6	209	0	1
9822	1	5	49	0	28	1479	0	1
9823	3	25	123	0	28	1479	0	1
9826	3	25	123	0	28	1479	0	1
9828	1	5	49	0	28	1479	0	1
9832	2	17	21	0	28	2292	0	1
9832	2	19	62	0	28	2292	0	1
9834	3	25	123	0	28	1479	0	1
9837	1	5	49	0	28	1479	0	1
9841	1	5	49	0	28	1479	0	1
9842	2	17	21	0	28	2292	0	1
9843	2	19	62	0	28	2292	0	1
9845	2	17	21	0	28	2292	0	1
9846	2	19	62	0	28	2292	0	1
9847	2	19	62	0	28	2292	0	1
9853	3	25	123	0	28	1479	0	1
9863	1	1	6	0	28	1095	0	1
9864	1	1	6	0	28	1095	0	1
9883	3	25	123	0	28	1479	0	1
9885	3	25	123	0	28	1479	0	1
9929	3	25	123	0	28	1479	0	1
9931	3	25	123	0	28	1479	0	1
9957	1	1	6	0	2	65	0	1
9958	1	1	6	0	2	65	0	1
9961	1	1	6	0	2	65	0	1
9962	1	1	6	0	2	65	0	1
9962	2	17	21	0	28	2292	0	1
9963	1	1	6	0	2	65	0	1
9966	1	1	6	0	28	1095	0	1
9968	1	1	6	0	28	1095	0	1
9968	2	19	62	0	28	2292	0	1
9969	1	1	6	0	2	65	0	0
9970	1	1	6	0	28	1095	0	1
9972	1	1	6	0	28	1095	0	1
9973	1	1	6	0	28	1095	0	1
9975	2	19	62	0	28	2292	0	1
9978	2	19	62	0	28	2292	0	1
9981	1	5	49	0	6	209	0	1
9982	2	19	62	0	28	2292	0	1
9984	2	19	62	0	28	2292	0	1
9986	2	19	62	0	28	2292	0	1
9990	3	25	123	0	28	1479	0	1
9995	1	3	58	0	6	209	0	1
10001	1	3	58	0	6	209	0	1
10001	2	19	62	0	28	2292	0	1
