% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
4526	4	36	121	0	0	165	0	1
4526	5	44	105	0	0	165	1	0
4526	6	60	8	0	0	165	0	1
4526	7	61	7	0	10	935	0	1
4527	1	4	3	0	0	165	0	1
4527	2	11	34	0	0	165	0	1
4527	3	29	85	0	0	165	0	1
4527	4	33	126	0	0	165	0	1
4527	5	46	56	0	0	165	0	1
4527	6	56	54	0	0	165	1	0
4527	7	68	5	0	4	437	0	1
4528	1	2	19	0	0	165	0	1
4528	2	12	73	0	0	165	0	1
4528	3	24	94	0	0	165	0	1
4528	4	35	145	0	0	165	0	1
4528	5	41	58	0	0	165	0	1
4528	6	53	12	0	0	165	0	1
4528	7	64	8	0	18	1980	0	1
4529	1	1	6	0	0	165	0	1
4529	2	15	99	0	0	165	0	1
4529	3	26	102	0	0	165	0	1
4529	4	40	33	0	0	165	0	1
4529	5	45	33	0	0	165	1	0
4529	6	52	30	0	0	165	0	1
4529	7	69	1	0	16	1836	0	1
4530	1	8	7	0	0	165	0	1
4530	2	14	108	0	0	165	0	1
4530	3	25	123	0	0	165	0	1
4530	4	38	37	0	0	165	0	1
4530	5	49	67	0	0	165	0	1
4530	6	55	40	0	0	165	0	1
4530	7	66	11	0	4	437	0	1
4531	1	7	8	0	0	165	0	1
4531	2	13	116	0	0	165	1	0
4531	3	22	160	0	0	165	0	1
4531	4	31	93	0	0	165	1	0
4531	5	48	77	0	0	165	0	1
4531	6	58	2	0	0	165	1	0
4531	7	62	6	0	6	621	0	1
4532	1	6	59	0	0	165	0	1
4532	2	13	116	0	0	165	0	1
4532	3	30	59	0	0	165	1	0
4532	4	37	42	0	0	165	0	1
4532	5	44	105	0	0	165	0	1
4532	6	56	54	0	0	165	0	1
4532	7	63	3	0	14	1527	0	1
4533	1	5	49	0	0	165	1	0
4533	2	16	44	0	0	165	0	1
4533	3	28	219	0	0	165	0	1
4533	4	39	74	0	0	165	0	1
4533	5	44	105	0	0	165	2	0
4533	6	54	55	0	0	165	0	1
4533	7	70	2	0	12	1191	0	1
4534	1	10	15	0	0	165	0	1
4534	2	11	34	0	0	165	0	1
4534	3	23	23	0	0	165	0	1
4534	4	34	89	0	0	165	0	1
4534	5	42	12	0	0	165	0	1
4534	6	51	81	0	0	165	0	1
4534	7	67	12	0	4	437	0	1
4535	1	2	19	0	0	165	1	0
4535	2	12	73	0	0	165	1	0
4535	3	30	59	0	0	165	0	1
4535	4	31	93	0	0	165	0	1
4535	5	43	23	0	0	165	0	1
4535	6	57	1	0	0	165	0	1
4535	7	61	7	0	10	935	0	1
4536	1	3	58	0	0	165	0	1
4536	2	12	73	0	0	165	0	1
4536	3	27	65	0	0	165	0	1
4536	4	32	110	0	0	165	0	1
4536	5	45	33	0	0	165	0	1
4536	6	58	2	0	0	165	0	1
4536	7	65	4	0	6	621	0	1
4537	1	9	23	0	0	165	0	1
4537	2	15	99	0	0	165	0	1
4537	3	29	85	0	0	165	0	1
4537	4	36	121	0	0	165	0	1
4537	5	50	45	0	0	165	0	1
4537	6	59	3	0	0	165	0	1
4537	7	68	5	0	4	437	0	1
4538	1	7	8	0	0	165	1	0
4538	2	14	108	0	0	165	0	1
4538	3	24	94	0	0	165	0	1
4538	4	33	126	0	0	165	0	1
4538	5	48	77	0	0	165	1	0
4538	6	60	8	0	0	165	0	1
4538	7	64	8	0	18	1980	0	1
4539	1	5	49	0	0	165	0	1
4539	2	13	116	0	0	165	1	0
4539	3	30	59	0	0	165	2	0
4539	4	35	145	0	0	165	0	1
4539	5	47	49	0	0	165	0	1
4539	6	53	12	0	0	165	0	1
4539	7	69	1	0	16	1836	0	1
4540	1	4	3	0	0	165	0	1
4540	2	13	116	0	0	165	0	1
4540	3	26	102	0	0	165	0	1
4540	4	40	33	0	0	165	0	1
4540	5	46	56	0	0	165	0	1
4540	6	52	30	0	0	165	0	1
4540	7	66	11	0	4	437	0	1
4541	1	2	19	0	0	165	0	1
4541	2	16	44	0	0	165	0	1
4541	3	25	123	0	0	165	0	1
4541	4	38	37	0	0	165	0	1
4541	5	41	58	0	0	165	0	1
4541	6	55	40	0	0	165	0	1
4541	7	63	3	0	14	1527	0	1
4542	1	1	6	0	0	165	0	1
4542	2	11	34	0	0	165	0	1
4542	3	22	160	0	0	165	0	1
4542	4	37	42	0	0	165	0	1
4542	5	43	23	0	0	165	1	0
4542	6	56	54	0	0	165	0	1
4542	7	62	6	0	6	621	0	1
4543	1	3	58	0	0	165	1	0
4543	2	12	73	0	0	165	0	1
4543	3	28	219	0	0	165	0	1
4543	4	39	74	0	0	165	0	1
4543	5	49	67	0	0	165	0	1
4543	6	54	55	0	0	165	0	1
4543	7	70	2	0	12	1191	0	1
4544	1	8	7	0	0	165	0	1
4544	2	15	99	0	0	165	0	1
4544	3	23	23	0	0	165	0	1
4544	4	34	89	0	0	165	0	1
4544	5	48	77	0	0	165	0	1
4544	6	51	81	0	0	165	0	1
4544	7	67	12	0	4	437	0	1
4545	1	7	8	0	0	165	0	1
4545	2	14	108	0	0	165	0	1
4545	3	30	59	0	0	165	0	1
4545	4	31	93	0	0	165	0	1
4545	5	44	105	0	0	165	0	1
4545	6	57	1	0	0	165	0	1
4545	7	61	7	0	10	935	0	1
4546	1	6	59	0	0	165	0	1
4546	2	13	116	0	0	165	0	1
4546	3	27	65	0	0	165	0	1
4546	4	35	145	0	0	165	1	0
4546	5	42	12	0	0	165	0	1
4546	6	53	12	0	0	165	1	0
4546	7	68	5	0	4	437	0	1
4547	1	10	15	0	0	165	0	1
4547	2	16	44	0	0	165	0	1
4547	3	29	85	0	0	165	0	1
4547	4	32	110	0	0	165	0	1
4547	5	43	23	0	0	165	0	1
4547	6	58	2	0	0	165	0	1
4547	7	64	8	0	18	1980	0	1
4548	1	3	58	0	0	165	0	1
4548	2	11	34	0	0	165	0	1
4548	3	24	94	0	0	165	0	1
4548	4	36	121	0	0	165	0	1
4548	5	45	33	0	0	165	0	1
4548	6	59	3	0	0	165	0	1
4548	7	69	1	0	16	1836	0	1
4549	1	9	23	0	0	165	0	1
4549	2	12	73	0	0	165	0	1
4549	3	26	102	0	0	165	0	1
4549	4	33	126	0	0	165	0	1
4549	5	50	45	0	0	165	0	1
4549	6	60	8	0	0	165	0	1
4549	7	65	4	0	6	621	0	1
4550	1	5	49	0	0	165	0	1
4550	2	15	99	0	0	165	0	1
4550	3	25	123	0	0	165	0	1
4550	4	35	145	0	0	165	0	1
4550	5	47	49	0	0	165	0	1
4550	6	53	12	0	0	165	0	1
4550	7	66	11	0	4	437	0	1
4551	1	8	7	0	0	165	1	0
4551	2	14	108	0	0	165	0	1
4551	3	22	160	0	0	165	0	1
4551	4	40	33	0	0	165	0	1
4551	5	46	56	0	0	165	0	1
4551	6	52	30	0	0	165	0	1
4551	7	63	3	0	14	1527	0	1
4552	1	4	3	0	0	165	0	1
4552	2	13	116	0	0	165	0	1
4552	3	28	219	0	0	165	0	1
4552	4	38	37	0	0	165	0	1
4552	5	41	58	0	0	165	0	1
4552	6	55	40	0	0	165	0	1
4552	7	70	2	0	12	1191	0	1
4553	1	2	19	0	0	165	0	1
4553	2	16	44	0	0	165	0	1
4553	3	23	23	0	0	165	0	1
4553	4	37	42	0	0	165	0	1
4553	5	49	67	0	0	165	0	1
4553	6	56	54	0	0	165	0	1
4553	7	67	12	0	4	437	0	1
4554	1	1	6	0	0	165	0	1
4554	2	11	34	0	0	165	0	1
4554	3	30	59	0	0	165	0	1
4554	4	39	74	0	0	165	0	1
4554	5	48	77	0	0	165	0	1
4554	6	54	55	0	0	165	0	1
4554	7	62	6	0	6	621	0	1
4555	1	8	7	0	0	165	0	1
4555	2	12	73	0	0	165	0	1
4555	3	27	65	0	0	165	0	1
4555	4	36	121	0	0	165	1	0
4555	5	45	33	0	0	165	1	0
4555	6	51	81	0	0	165	0	1
4555	7	61	7	0	10	935	0	1
4556	1	7	8	0	0	165	0	1
4556	2	15	99	0	0	165	0	1
4556	3	29	85	0	0	165	0	1
4556	4	34	89	0	0	165	0	1
4556	5	44	105	0	0	165	0	1
4556	6	57	1	0	0	165	0	1
4556	7	68	5	0	4	437	0	1
4557	1	6	59	0	0	165	0	1
4557	2	14	108	0	0	165	0	1
4557	3	24	94	0	0	165	0	1
4557	4	31	93	0	0	165	0	1
4557	5	42	12	0	0	165	0	1
4557	6	58	2	0	0	165	0	1
4557	7	64	8	0	18	1980	0	1
4558	1	10	15	0	0	165	0	1
4558	2	13	116	0	0	165	0	1
4558	3	26	102	0	0	165	0	1
4558	4	32	110	0	0	165	0	1
4558	5	43	23	0	0	165	0	1
4558	6	59	3	0	0	165	0	1
4558	7	69	1	0	16	1836	0	1
4559	1	4	3	0	0	165	1	0
4559	2	16	44	0	0	165	0	1
4559	3	25	123	0	0	165	0	1
4559	4	36	121	0	0	165	0	1
4559	5	45	33	0	0	165	0	1
4559	6	60	8	0	0	165	0	1
4559	7	65	4	0	6	621	0	1
4560	1	3	58	0	0	165	0	1
4560	2	11	34	0	0	165	0	1
4560	3	22	160	0	0	165	0	1
4560	4	33	126	0	0	165	0	1
4560	5	50	45	0	0	165	0	1
4560	6	53	12	0	0	165	0	1
4560	7	66	11	0	4	437	0	1
4561	1	9	23	0	0	165	0	1
4561	2	12	73	0	0	165	0	1
4561	3	28	219	0	0	165	0	1
4561	4	35	145	0	0	165	0	1
4561	5	47	49	0	0	165	0	1
4561	6	52	30	0	0	165	0	1
4561	7	63	3	0	14	1527	0	1
4562	1	5	49	0	0	165	0	1
4562	2	15	99	0	0	165	0	1
4562	3	23	23	0	0	165	0	1
4562	4	40	33	0	0	165	0	1
4562	5	46	56	0	0	165	0	1
4562	6	55	40	0	0	165	0	1
4562	7	70	2	0	12	1191	0	1
4563	1	7	8	0	0	165	1	0
4563	2	14	108	0	0	165	0	1
4563	3	30	59	0	0	165	0	1
4563	4	38	37	0	0	165	0	1
4563	5	41	58	0	0	165	0	1
4563	6	56	54	0	0	165	0	1
4563	7	67	12	0	4	437	0	1
4564	1	4	3	0	0	165	0	1
4564	2	13	116	0	0	165	0	1
4564	3	27	65	0	0	165	0	1
4564	4	37	42	0	0	165	0	1
4564	5	49	67	0	0	165	0	1
4564	6	54	55	0	0	165	0	1
4564	7	62	6	0	6	621	0	1
4565	1	2	19	0	0	165	0	1
4565	2	16	44	0	0	165	0	1
4565	3	29	85	0	0	165	0	1
4565	4	39	74	0	0	165	0	1
4565	5	48	77	0	0	165	0	1
4565	6	51	81	0	0	165	0	1
4565	7	61	7	0	10	935	0	1
4566	1	1	6	0	0	165	0	1
4566	2	11	34	0	0	165	0	1
4566	3	24	94	0	0	165	0	1
4566	4	34	89	0	0	165	0	1
4566	5	44	105	0	0	165	0	1
4566	6	57	1	0	0	165	0	1
4566	7	68	5	0	4	437	0	1
4567	1	8	7	0	0	165	0	1
4567	2	12	73	0	0	165	0	1
4567	3	26	102	0	0	165	0	1
4567	4	31	93	0	0	165	0	1
4567	5	42	12	0	0	165	0	1
4567	6	58	2	0	0	165	0	1
4567	7	64	8	0	18	1980	0	1
4568	1	9	23	0	0	165	1	0
4568	2	15	99	0	0	165	0	1
4568	3	25	123	0	0	165	0	1
4568	4	32	110	0	0	165	0	1
4568	5	43	23	0	0	165	0	1
4568	6	59	3	0	0	165	0	1
4568	7	69	1	0	16	1836	0	1
4569	1	7	8	0	0	165	0	1
4569	2	14	108	0	0	165	0	1
4569	3	22	160	0	0	165	0	1
4569	4	36	121	0	0	165	0	1
4569	5	45	33	0	0	165	0	1
4569	6	60	8	0	0	165	0	1
4569	7	66	11	0	4	437	0	1
4570	1	6	59	0	0	165	0	1
4570	2	13	116	0	0	165	0	1
4570	3	28	219	0	0	165	0	1
4570	4	33	126	0	0	165	0	1
4570	5	50	45	0	0	165	0	1
4570	6	53	12	0	0	165	0	1
4570	7	65	4	0	6	621	0	1
4571	1	10	15	0	0	165	0	1
4571	2	13	116	0	0	165	1	0
4571	3	23	23	0	0	165	0	1
4571	4	35	145	0	0	165	0	1
4571	5	47	49	0	0	165	0	1
4571	6	52	30	0	0	165	0	1
4571	7	63	3	0	14	1527	0	1
4572	1	2	19	0	0	165	1	0
4572	2	16	44	0	0	165	0	1
4572	3	30	59	0	0	165	0	1
4572	4	40	33	0	0	165	0	1
4572	5	48	77	0	0	165	1	0
4572	6	55	40	0	0	165	0	1
4572	7	70	2	0	12	1191	0	1
4573	1	3	58	0	0	165	0	1
4573	2	11	34	0	0	165	0	1
4573	3	27	65	0	0	165	0	1
4573	4	38	37	0	0	165	0	1
4573	5	46	56	0	0	165	0	1
4573	6	56	54	0	0	165	0	1
4573	7	67	12	0	4	437	0	1
4574	1	9	23	0	0	165	0	1
4574	2	12	73	0	0	165	0	1
4574	3	29	85	0	0	165	0	1
4574	4	37	42	0	0	165	0	1
4574	5	41	58	0	0	165	0	1
4574	6	54	55	0	0	165	0	1
4574	7	61	7	0	10	935	0	1
4575	1	5	49	0	0	165	0	1
4575	2	15	99	0	0	165	0	1
4575	3	24	94	0	0	165	0	1
4575	4	39	74	0	0	165	0	1
4575	5	49	67	0	0	165	0	1
4575	6	51	81	0	0	165	0	1
4575	7	62	6	0	6	621	0	1
4576	1	4	3	0	0	165	0	1
4576	2	14	108	0	0	165	0	1
4576	3	26	102	0	0	165	0	1
4576	4	34	89	0	0	165	0	1
4576	5	48	77	0	0	165	0	1
4576	6	57	1	0	0	165	0	1
4576	7	64	8	0	18	1980	0	1
4577	1	2	19	0	0	165	0	1
4577	2	13	116	0	0	165	0	1
4577	3	25	123	0	0	165	0	1
4577	4	31	93	0	0	165	0	1
4577	5	44	105	0	0	165	0	1
4577	6	58	2	0	0	165	0	1
4577	7	68	5	0	4	437	0	1
4578	1	1	6	0	0	165	0	1
4578	2	16	44	0	0	165	0	1
4578	3	22	160	0	0	165	0	1
4578	4	35	145	0	0	165	1	0
4578	5	42	12	0	0	165	0	1
4578	6	59	3	0	0	165	0	1
4578	7	69	1	0	16	1836	0	1
4579	1	8	7	0	0	165	0	1
4579	2	11	34	0	0	165	0	1
4579	3	30	59	0	0	165	1	0
4579	4	32	110	0	0	165	0	1
4579	5	43	23	0	0	165	0	1
4579	6	60	8	0	0	165	0	1
4579	7	66	11	0	4	437	0	1
4580	1	7	8	0	0	165	0	1
4580	2	12	73	0	0	165	0	1
4580	3	28	219	0	0	165	0	1
4580	4	36	121	0	0	165	0	1
4580	5	45	33	0	0	165	0	1
4580	6	53	12	0	0	165	0	1
4580	7	63	3	0	14	1527	0	1
4581	1	9	23	0	0	165	1	0
4581	2	15	99	0	0	165	0	1
4581	3	23	23	0	0	165	0	1
4581	4	33	126	0	0	165	0	1
4581	5	41	58	0	0	165	1	0
4581	6	52	30	0	0	165	0	1
4581	7	70	2	0	12	1191	0	1
4582	1	6	59	0	0	165	0	1
4582	2	14	108	0	0	165	0	1
4582	3	30	59	0	0	165	0	1
4582	4	35	145	0	0	165	0	1
4582	5	50	45	0	0	165	0	1
4582	6	55	40	0	0	165	0	1
4582	7	65	4	0	6	621	0	1
4583	1	10	15	0	0	165	0	1
4583	2	13	116	0	0	165	0	1
4583	3	27	65	0	0	165	0	1
4583	4	40	33	0	0	165	0	1
4583	5	47	49	0	0	165	0	1
4583	6	56	54	0	0	165	0	1
4583	7	67	12	0	4	437	0	1
4584	1	2	19	0	0	165	1	0
4584	2	13	116	0	0	165	1	0
4584	3	29	85	0	0	165	0	1
4584	4	38	37	0	0	165	0	1
4584	5	46	56	0	0	165	0	1
4584	6	54	55	0	0	165	0	1
4584	7	61	7	0	10	935	0	1
4585	1	3	58	0	0	165	0	1
4585	2	16	44	0	0	165	0	1
4585	3	24	94	0	0	165	0	1
4585	4	37	42	0	0	165	0	1
4585	5	41	58	0	0	165	0	1
4585	6	51	81	0	0	165	0	1
4585	7	64	8	0	18	1980	0	1
4586	1	9	23	0	0	165	0	1
4586	2	11	34	0	0	165	0	1
4586	3	26	102	0	0	165	0	1
4586	4	39	74	0	0	165	0	1
4586	5	49	67	0	0	165	0	1
4586	6	57	1	0	0	165	0	1
4586	7	68	5	0	4	437	0	1
4587	1	5	49	0	0	165	0	1
4587	2	12	73	0	0	165	0	1
4587	3	25	123	0	0	165	0	1
4587	4	34	89	0	0	165	0	1
4587	5	48	77	0	0	165	0	1
4587	6	58	2	0	0	165	0	1
4587	7	69	1	0	16	1836	0	1
4588	1	4	3	0	0	165	0	1
4588	2	15	99	0	0	165	0	1
4588	3	22	160	0	0	165	0	1
4588	4	31	93	0	0	165	0	1
4588	5	44	105	0	0	165	0	1
4588	6	59	3	0	0	165	0	1
4588	7	62	6	0	6	621	0	1
4589	1	2	19	0	0	165	0	1
4589	2	14	108	0	0	165	0	1
4589	3	30	59	0	0	165	1	0
4589	4	32	110	0	0	165	0	1
4589	5	42	12	0	0	165	0	1
4589	6	60	8	0	0	165	0	1
4589	7	66	11	0	4	437	0	1
4590	1	1	6	0	0	165	0	1
4590	2	13	116	0	0	165	0	1
4590	3	28	219	0	0	165	0	1
4590	4	36	121	0	0	165	0	1
4590	5	43	23	0	0	165	0	1
4590	6	53	12	0	0	165	0	1
4590	7	63	3	0	14	1527	0	1
4591	1	8	7	0	0	165	0	1
4591	2	16	44	0	0	165	0	1
4591	3	23	23	0	0	165	0	1
4591	4	33	126	0	0	165	0	1
4591	5	45	33	0	0	165	0	1
4591	6	52	30	0	0	165	0	1
4591	7	70	2	0	12	1191	0	1
4592	1	7	8	0	0	165	0	1
4592	2	11	34	0	0	165	0	1
4592	3	30	59	0	0	165	0	1
4592	4	35	145	0	0	165	0	1
4592	5	50	45	0	0	165	0	1
4592	6	55	40	0	0	165	0	1
4592	7	67	12	0	4	437	0	1
4593	1	6	59	0	0	165	0	1
4593	2	12	73	0	0	165	0	1
4593	3	27	65	0	0	165	0	1
4593	4	40	33	0	0	165	0	1
4593	5	47	49	0	0	165	0	1
4593	6	56	54	0	0	165	0	1
4593	7	65	4	0	6	621	0	1
4594	1	5	49	0	0	165	1	0
4594	2	15	99	0	0	165	0	1
4594	3	29	85	0	0	165	0	1
4594	4	38	37	0	0	165	0	1
4594	5	46	56	0	0	165	0	1
4594	6	54	55	0	0	165	0	1
4594	7	61	7	0	10	935	0	1
4595	1	10	15	0	0	165	0	1
4595	2	14	108	0	0	165	0	1
4595	3	24	94	0	0	165	0	1
4595	4	37	42	0	0	165	0	1
4595	5	41	58	0	0	165	0	1
4595	6	51	81	0	0	165	0	1
4595	7	64	8	0	18	1980	0	1
4596	1	2	19	0	0	165	1	0
4596	2	13	116	0	0	165	0	1
4596	3	26	102	0	0	165	0	1
4596	4	39	74	0	0	165	0	1
4596	5	49	67	0	0	165	0	1
4596	6	57	1	0	0	165	0	1
4596	7	69	1	0	16	1836	0	1
4597	1	3	58	0	0	165	0	1
4597	2	16	44	0	0	165	0	1
4597	3	25	123	0	0	165	0	1
4597	4	34	89	0	0	165	0	1
4597	5	48	77	0	0	165	0	1
4597	6	58	2	0	0	165	0	1
4597	7	68	5	0	4	437	0	1
4598	1	9	23	0	0	165	0	1
4598	2	11	34	0	0	165	0	1
4598	3	22	160	0	0	165	0	1
4598	4	31	93	0	0	165	0	1
4598	5	44	105	0	0	165	0	1
4598	6	59	3	0	0	165	0	1
4598	7	62	6	0	6	621	0	1
4599	1	5	49	0	0	165	0	1
4599	2	12	73	0	0	165	0	1
4599	3	28	219	0	0	165	0	1
4599	4	32	110	0	0	165	0	1
4599	5	42	12	0	0	165	0	1
4599	6	60	8	0	0	165	0	1
4599	7	66	11	0	4	437	0	1
4600	1	4	3	0	0	165	0	1
4600	2	15	99	0	0	165	0	1
4600	3	23	23	0	0	165	0	1
4600	4	36	121	0	0	165	0	1
4600	5	43	23	0	0	165	0	1
4600	6	53	12	0	0	165	0	1
4600	7	63	3	0	14	1527	0	1
4601	1	2	19	0	0	165	0	1
4601	2	14	108	0	0	165	0	1
4601	3	30	59	0	0	165	0	1
4601	4	33	126	0	0	165	0	1
4601	5	45	33	0	0	165	0	1
4601	6	52	30	0	0	165	0	1
4601	7	70	2	0	12	1191	0	1
4602	1	1	6	0	0	165	0	1
4602	2	13	116	0	0	165	0	1
4602	3	24	94	0	0	165	1	0
4602	4	35	145	0	0	165	0	1
4602	5	50	45	0	0	165	0	1
4602	6	55	40	0	0	165	0	1
4602	7	67	12	0	4	437	0	1
4603	1	8	7	0	0	165	0	1
4603	2	16	44	0	0	165	0	1
4603	3	27	65	0	0	165	0	1
4603	4	40	33	0	0	165	0	1
4603	5	47	49	0	0	165	0	1
4603	6	56	54	0	0	165	0	1
4603	7	61	7	0	10	935	0	1
4604	1	7	8	0	0	165	0	1
4604	2	11	34	0	0	165	0	1
4604	3	29	85	0	0	165	0	1
4604	4	38	37	0	0	165	0	1
4604	5	46	56	0	0	165	0	1
4604	6	54	55	0	0	165	0	1
4604	7	65	4	0	6	621	0	1
4605	1	9	23	0	0	165	1	0
4605	2	12	73	0	0	165	0	1
4605	3	24	94	0	0	165	0	1
4605	4	37	42	0	0	165	0	1
4605	5	41	58	0	0	165	0	1
4605	6	51	81	0	0	165	0	1
4605	7	64	8	0	18	1980	0	1
4606	1	6	59	0	0	165	0	1
4606	2	15	99	0	0	165	0	1
4606	3	26	102	0	0	165	0	1
4606	4	39	74	0	0	165	0	1
4606	5	49	67	0	0	165	0	1
4606	6	57	1	0	0	165	0	1
4606	7	69	1	0	16	1836	0	1
4607	1	10	15	0	0	165	0	1
4607	2	14	108	0	0	165	0	1
4607	3	25	123	0	0	165	0	1
4607	4	34	89	0	0	165	0	1
4607	5	48	77	0	0	165	0	1
4607	6	58	2	0	0	165	0	1
4607	7	68	5	0	4	437	0	1
4608	1	2	19	0	0	165	1	0
4608	2	13	116	0	0	165	0	1
4608	3	22	160	0	0	165	0	1
4608	4	31	93	0	0	165	0	1
4608	5	45	33	0	0	165	1	0
4608	6	59	3	0	0	165	0	1
4608	7	66	11	0	4	437	0	1
4609	1	3	58	0	0	165	0	1
4609	2	16	44	0	0	165	0	1
4609	3	24	94	0	0	165	2	0
4609	4	32	110	0	0	165	0	1
4609	5	44	105	0	0	165	0	1
4609	6	60	8	0	0	165	0	1
4609	7	63	3	0	14	1527	0	1
4610	1	9	23	0	0	165	0	1
4610	2	11	34	0	0	165	0	1
4610	3	28	219	0	0	165	0	1
4610	4	36	121	0	0	165	0	1
4610	5	42	12	0	0	165	0	1
4610	6	53	12	0	0	165	0	1
4610	7	62	6	0	6	621	0	1
4611	1	5	49	0	0	165	0	1
4611	2	12	73	0	0	165	0	1
4611	3	23	23	0	0	165	0	1
4611	4	38	37	0	0	165	1	0
4611	5	43	23	0	0	165	0	1
4611	6	52	30	0	0	165	0	1
4611	7	70	2	0	12	1191	0	1
4612	1	4	3	0	0	165	0	1
4612	2	15	99	0	0	165	0	1
4612	3	30	59	0	0	165	0	1
4612	4	33	126	0	0	165	0	1
4612	5	41	58	0	0	165	1	0
4612	6	55	40	0	0	165	0	1
4612	7	67	12	0	4	437	0	1
4613	1	6	59	0	0	165	1	0
4613	2	14	108	0	0	165	0	1
4613	3	27	65	0	0	165	0	1
4613	4	35	145	0	0	165	0	1
4613	5	45	33	0	0	165	0	1
4613	6	56	54	0	0	165	0	1
4613	7	61	7	0	10	935	0	1
4614	1	2	19	0	0	165	0	1
4614	2	13	116	0	0	165	0	1
4614	3	29	85	0	0	165	0	1
4614	4	40	33	0	0	165	0	1
4614	5	48	77	0	0	165	1	0
4614	6	54	55	0	0	165	0	1
4614	7	64	8	0	18	1980	0	1
4615	1	1	6	0	0	165	0	1
4615	2	13	116	0	0	165	1	0
4615	3	22	160	0	0	165	1	0
4615	4	38	37	0	0	165	0	1
4615	5	50	45	0	0	165	0	1
4615	6	51	81	0	0	165	0	1
4615	7	69	1	0	16	1836	0	1
4616	1	8	7	0	0	165	0	1
4616	2	16	44	0	0	165	1	0
4616	3	24	94	0	0	165	0	1
4616	4	37	42	0	0	165	0	1
4616	5	47	49	0	0	165	0	1
4616	6	60	8	0	0	165	1	0
4616	7	65	4	0	6	621	0	1
4617	1	7	8	0	0	165	0	1
4617	2	16	44	0	0	165	0	1
4617	3	26	102	0	0	165	0	1
4617	4	36	121	0	0	165	1	0
4617	5	46	56	0	0	165	0	1
4617	6	57	1	0	0	165	0	1
4617	7	68	5	0	4	437	0	1
4618	1	6	59	0	0	165	0	1
4618	2	11	34	0	0	165	0	1
4618	3	25	123	0	0	165	0	1
4618	4	39	74	0	0	165	0	1
4618	5	41	58	0	0	165	0	1
4618	6	52	30	0	0	165	1	0
4618	7	66	11	0	4	437	0	1
4619	1	10	15	0	0	165	0	1
4619	2	12	73	0	0	165	0	1
4619	3	22	160	0	0	165	0	1
4619	4	34	89	0	0	165	0	1
4619	5	49	67	0	0	165	0	1
4619	6	58	2	0	0	165	0	1
4619	7	63	3	0	14	1527	0	1
4620	1	3	58	0	0	165	0	1
4620	2	15	99	0	0	165	0	1
4620	3	28	219	0	0	165	0	1
4620	4	31	93	0	0	165	0	1
4620	5	48	77	0	0	165	0	1
4620	6	56	54	0	0	165	1	0
4620	7	70	2	0	12	1191	0	1
4621	1	2	19	0	0	165	1	0
4621	2	14	108	0	0	165	0	1
4621	3	23	23	0	0	165	0	1
4621	4	32	110	0	0	165	0	1
4621	5	44	105	0	0	165	0	1
4621	6	54	55	0	0	165	1	0
4621	7	62	6	0	6	621	0	1
4622	1	9	23	0	0	165	0	1
4622	2	13	116	0	0	165	0	1
4622	3	30	59	0	0	165	0	1
4622	4	36	121	0	0	165	0	1
4622	5	42	12	0	0	165	0	1
4622	6	51	81	0	0	165	1	0
4622	7	67	12	0	4	437	0	1
4623	1	5	49	0	0	165	0	1
4623	2	16	44	0	0	165	0	1
4623	3	27	65	0	0	165	0	1
4623	4	33	126	0	0	165	0	1
4623	5	43	23	0	0	165	0	1
4623	6	59	3	0	0	165	0	1
4623	7	61	7	0	10	935	0	1
4624	1	4	3	0	0	165	0	1
4624	2	11	34	0	0	165	0	1
4624	3	29	85	0	0	165	0	1
4624	4	35	145	0	0	165	0	1
4624	5	45	33	0	0	165	0	1
4624	6	60	8	0	0	165	0	1
4624	7	64	8	0	18	1980	0	1
4625	1	2	19	0	0	165	0	1
4625	2	12	73	0	0	165	0	1
4625	3	24	94	0	0	165	0	1
4625	4	40	33	0	0	165	0	1
4625	5	50	45	0	0	165	0	1
4625	6	53	12	0	0	165	0	1
4625	7	69	1	0	16	1836	0	1
4626	1	1	6	0	0	165	0	1
4626	2	15	99	0	0	165	0	1
4626	3	26	102	0	0	165	0	1
4626	4	34	89	0	0	165	1	0
4626	5	47	49	0	0	165	0	1
4626	6	58	2	0	0	165	1	0
4626	7	68	5	0	4	437	0	1
4627	1	8	7	0	0	165	0	1
4627	2	14	108	0	0	165	0	1
4627	3	25	123	0	0	165	0	1
4627	4	38	37	0	0	165	0	1
4627	5	46	56	0	0	165	0	1
4627	6	52	30	0	0	165	0	1
4627	7	65	4	0	6	621	0	1
4628	1	7	8	0	0	165	0	1
4628	2	13	116	0	0	165	0	1
4628	3	22	160	0	0	165	0	1
4628	4	37	42	0	0	165	0	1
4628	5	41	58	0	0	165	0	1
4628	6	55	40	0	0	165	0	1
4628	7	63	3	0	14	1527	0	1
4629	1	9	23	0	0	165	1	0
4629	2	16	44	0	0	165	0	1
4629	3	28	219	0	0	165	0	1
4629	4	39	74	0	0	165	0	1
4629	5	49	67	0	0	165	0	1
4629	6	56	54	0	0	165	0	1
4629	7	66	11	0	4	437	0	1
4630	1	6	59	0	0	165	0	1
4630	2	11	34	0	0	165	0	1
4630	3	23	23	0	0	165	0	1
4630	4	34	89	0	0	165	0	1
4630	5	48	77	0	0	165	0	1
4630	6	54	55	0	0	165	0	1
4630	7	70	2	0	12	1191	0	1
